config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,eval_metric,elapsed_time,num_users,num_items,num_ratings
512,0.2,0.0010887937927239,100,2,15,0.6950205415487289,0.7798023686117056,0.8830641928035049,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,16,0.6823764032260938,0.7783446786354999,0.8822384477200593,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,17,0.6717575546015393,0.7757166180075431,0.880747760716735,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,18,0.6615260801532051,0.7743819301225701,0.8799897329642944,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,19,0.6504848036576402,0.7772322096386735,0.8816077413672554,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,20,0.6405480269681324,0.7792215329043719,0.8827352564072491,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,21,0.6311876113441858,0.7765998694361472,0.8812490393958721,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,22,0.6225469707765362,0.777496621316793,0.8817576885498606,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,23,0.6146190990778533,0.7755228281021118,0.8806377394264407,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,24,0.6051386554810134,0.7842629065318983,0.885586193733788,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,25,0.5983842462301254,0.7840792062331219,0.885482470878516,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,26,0.591186133433472,0.7801954667178952,0.8832867409385783,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,27,0.5842906623401425,0.7910425948853396,0.8894057537959487,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,28,0.5780967145480893,0.7896567339799843,0.8886263185276386,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,29,0.5719301996583288,0.7956502924160082,0.8919923163435928,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,30,0.566879260472276,0.7889270441872733,0.8882156518477218,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,31,0.5618819426406514,0.790016770362854,0.8888288757476627,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,32,0.5555434428494085,0.7872997437204633,0.887299128659813,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,33,0.5492869832637635,0.7935884990254227,0.890835842916877,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,34,0.5450805263763124,0.8049672714301518,0.8971996831420259,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,35,0.5404435133730824,0.7926120812795601,0.8902876396309004,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,36,0.5374396355992014,0.7879655969386198,0.8876742628569445,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,37,0.531890390373089,0.7994369992188045,0.8941124086035293,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,38,0.5279745356603103,0.7904744324635486,0.8890862907859668,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,39,0.5238594367761503,0.7983199139030612,0.8934875006977216,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,40,0.5205867891284552,0.7933571253504071,0.8907059702002716,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,41,0.5170267869464376,0.8023834283254585,0.8957585770314781,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,42,0.5126666766337373,0.7897858449390956,0.8886989619320457,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,43,0.5099368132650852,0.8065422256382144,0.8980769597524559,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,44,0.507176696644588,0.806928275191054,0.898291865259312,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,45,0.5036944456059824,0.7914928508048155,0.8896588395586341,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,46,0.5001866099847989,0.7904329573621556,0.8890629659153257,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,47,0.4980555684390393,0.8032954985998115,0.8962675374015348,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,48,0.4942637574266303,0.7989392426549172,0.8938340129212566,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,49,0.4918330354785377,0.8049909575861327,0.8972128830919297,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,50,0.4897505121474916,0.8063734313663171,0.8979829794413239,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,51,0.487056778980927,0.8035037657436059,0.8963837156840847,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,52,0.4843753314153715,0.7952927691595895,0.8917918866863442,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,53,0.4816723458468914,0.8029190703314177,0.896057515080041,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,54,0.479725872555917,0.8014281489411179,0.8952251945410818,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,55,0.4775408378378911,0.8065305844861634,0.8980704785740167,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,56,0.4758586910299279,0.8157387947549626,0.903182592145665,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,57,0.473514778370207,0.8152824682848794,0.9029299354240502,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,58,0.4712362709370526,0.8145926430517313,0.9025478619174339,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,59,0.4689798645675182,0.7981671411163953,0.8934020042043757,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,60,0.4672203016890721,0.8223324034895215,0.9068254537062365,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,61,0.4649180376055565,0.8035265450574913,0.8963964218232306,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,62,0.4630479892885143,0.8087549653588509,0.8993080480896692,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,63,0.4604327954351902,0.8080223366922262,0.8989006267058813,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,64,0.459280579266223,0.8141107534875676,0.9022808617540148,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,65,0.4581158062273806,0.7982534705376139,0.8934503178899282,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,66,0.4555644337087869,0.8052839715870059,0.897376159471047,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,67,0.4548944367942485,0.8310184302378674,0.9116021227695048,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,68,0.4540277050300078,0.8066946116029,0.8981617958936463,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,69,0.452077541872859,0.8104455726487296,0.9002475063274152,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,70,0.4499479079449718,0.8298123083552535,0.9109403429178299,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,71,0.4484617146917364,0.8196493174348559,0.9053448610528785,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,72,0.4466433170844208,0.815321151091128,0.9029513558830996,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,73,0.4448771219023249,0.8071225553142781,0.898399997392185,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,74,0.4440357778898694,0.8053343508924756,0.897404229370731,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,75,0.442308486727151,0.823616448105598,0.9075331663942635,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,76,0.4415512018583037,0.8186834855955474,0.9048112983354858,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,77,0.4398707289587367,0.8151822540224815,0.9028744397879926,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,78,0.4384008061140775,0.816809392097045,0.9037750782672893,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,79,0.4382034077563069,0.8360486060989146,0.9143569358291731,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,80,0.4361529319801114,0.8340718350848373,0.9132753336671462,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,81,0.4349271691996942,0.8194737300580862,0.9052478832110497,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,82,0.4340677739544348,0.8093652591413382,0.899647297078882,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,83,0.4325262167575684,0.8062214529027745,0.8978983533244587,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,84,0.431667644191872,0.8231186678214949,0.9072588758571034,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,85,0.4301278161054307,0.831524171391312,0.9118794719650793,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,86,0.4293718073855747,0.8107475541075881,0.9004152120591856,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,87,0.4284178650175983,0.8131773897579738,0.901763488813987,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,88,0.4266822154549035,0.811747359986208,0.9009702325749769,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,89,0.4260477104647593,0.827154395531635,0.9094802886987903,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,90,0.4253449592739343,0.8212679971237572,0.9062383776489259,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,91,0.4241275218400088,0.831524269921439,0.9118795259909277,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,92,0.4228916627439585,0.8087693252125565,0.8993160318889887,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,93,0.4220582495358857,0.8287620672157833,0.91036370051523,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,94,0.4213133371689103,0.8178618355673186,0.9043571393909149,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,95,0.4207315506244247,0.8119948220496275,0.9011075529866718,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,96,0.4194796021011742,0.8211381435394287,0.906166730541035,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,97,0.4192980672486803,0.8163541020179281,0.903523160753463,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,98,0.4176696152172305,0.8147285550224538,0.9026231522747762,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,99,0.4167931741611524,0.8244060046818792,0.9079680636905019,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,2,100,0.4171346913684498,0.8201453837813163,0.9056187850201188,978.1387687639996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,0,2.8864160466194155,2.895589824598663,1.701643271840095,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,1,1.3111906761472876,0.8826658470290047,0.9395029787227951,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,2,0.9802775884216482,0.8556044411902525,0.9249888870631109,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,3,0.9277691841802814,0.8441646330210627,0.9187843234519528,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,4,0.8937182525342161,0.8341156907227575,0.9132993434371655,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,5,0.8660564081912691,0.8226244869280834,0.9069864866292571,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,6,0.8378470031375235,0.812393137386867,0.9013285402043292,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,7,0.8115080262449654,0.8031236924687211,0.8961716869376766,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,8,0.7896174749867483,0.7966727273804801,0.8925652510491768,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,9,0.7709354287521406,0.7899422000865547,0.8887869261451559,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,10,0.7551444441757419,0.7858575758885364,0.8864860833022347,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,11,0.7415891650725495,0.7846184768238846,0.8857869251822836,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,12,0.7294059266420928,0.7804429975091195,0.8834268489858792,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,13,0.7171395845711231,0.7830784302584979,0.8849171883619946,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,14,0.7047729700803756,0.779459541549488,0.8828700592666443,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,15,0.6930011497979814,0.7783951485643581,0.882267050594296,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,16,0.6812739285555753,0.7788420970342598,0.8825203097007228,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,17,0.6694458271969449,0.7754152100913378,0.8805766349905827,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,18,0.6602412072772329,0.7765375856234102,0.8812137003153152,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,19,0.6487505659461021,0.774760295541919,0.8802046895705107,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,20,0.6400619922036475,0.7765804103442601,0.8812379986951653,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,21,0.6302203397181901,0.7773619573943469,0.8816813241723718,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,22,0.6217348843812942,0.7800101996684561,0.8831818610390818,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,23,0.6136587271636182,0.7782492856590115,0.8821843830282938,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,24,0.6060515071858059,0.7882783948158731,0.8878504349359035,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,25,0.599014228311452,0.7838735081711594,0.8853663129864154,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,26,0.5911140006374229,0.7847017968187526,0.8858339555575597,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,27,0.5855814884670756,0.7817056106061352,0.8841411711973011,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,28,0.5793165526945483,0.7937834883222774,0.8909452779617149,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,29,0.5725086913528767,0.7965564958903254,0.8925001377536731,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,30,0.5671309412880378,0.7879069435353182,0.8876412245582774,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,31,0.5619990441948175,0.7872098416698222,0.8872484667046894,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,32,0.5568592452190139,0.7949780158850611,0.8916153968416322,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,33,0.5506120795214718,0.7915791777931914,0.8897073551416732,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,34,0.5471832655031573,0.7882213501297698,0.8878183091881862,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,35,0.5420096984979781,0.7951379156842524,0.8917050609278006,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,36,0.5379810669205406,0.795067656405118,0.8916656640272284,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,37,0.5332079120657661,0.7995558746007024,0.8941788828868095,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,38,0.5289725820787928,0.7903935830203854,0.8890408219088624,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,39,0.5247931599278342,0.7958740251404899,0.8921177193288394,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,40,0.5217119835317134,0.8009279802137491,0.8949457973607949,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,41,0.5187441562048414,0.8078003562226588,0.8987771449156119,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,42,0.5152055161920461,0.797100904644752,0.8928050765115262,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,43,0.5111457153477452,0.8042954613967818,0.8968252122887613,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,44,0.5085853434760462,0.7969213486934195,0.8927045136513087,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,45,0.505498271401633,0.8146015423901227,0.9025527920238919,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,46,0.5025928332385692,0.7998147381811725,0.8943236204982917,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,47,0.4996096925301985,0.8008188702622239,0.8948848363125972,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,48,0.4967106584459543,0.8035751818394175,0.8964235504712141,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,49,0.4945674531161785,0.8017634895383096,0.8954124689428384,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,50,0.4914071067829024,0.8045894984079867,0.8969891294815042,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,51,0.4893253187564286,0.80546100772157,0.8974747950341391,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,52,0.4867397742853923,0.8104014007412658,0.9002229727913333,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,53,0.4839863297275522,0.8075105931077685,0.8986159319240721,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,54,0.4815738953649998,0.7931396821323706,0.8905838995470167,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,55,0.4796613907272165,0.8098829218319484,0.8999349542227751,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,56,0.4775418793274598,0.8036858749632932,0.8964852898755747,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,57,0.4760503050617196,0.8323404685575135,0.9123269526641825,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,58,0.4727736029096625,0.8070465119517579,0.8983576748443561,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,59,0.4709855099631981,0.8007078851972308,0.8948228233551214,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,60,0.4687997468154539,0.8260298426053962,0.9088618391182437,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,61,0.4671582904390313,0.8249233608343163,0.9082529167772136,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,62,0.4655679853125052,0.8109651591096606,0.9005360398727308,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,63,0.463127439706163,0.7983481440008903,0.8935032982596596,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,64,0.4619471249255267,0.8107814083293993,0.9004340110909845,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,65,0.460102150758559,0.8291781392632699,0.9105921915233349,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,66,0.4583137461068955,0.8228039905732992,0.9070854373063759,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,67,0.4560520825060931,0.8043789395264217,0.8968717519949113,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,68,0.4549883152273568,0.8266971524880857,0.9092288779444292,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,69,0.4542285378683697,0.8222330042294094,0.906770645879877,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,70,0.4523117943582209,0.8200346559894328,0.9055576491805659,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,71,0.4515319420871409,0.8151154110626299,0.9028374222763641,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,72,0.4490617347034541,0.8194529511490647,0.905236406221637,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,73,0.4476811611516909,0.8089640803483068,0.8994243049575138,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,74,0.4468177496709606,0.8137287260318289,0.9020691359490296,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,75,0.4445019008761102,0.8301118204788286,0.911104725308144,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,76,0.4449818650429899,0.8190579177165518,0.9050181864009981,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,77,0.4425705788487737,0.8082767986521429,0.8990421562152371,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,78,0.4417455415156754,0.8095415058184643,0.8997452449546284,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,79,0.4395726705139333,0.8144211556230273,0.9024528550694642,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,80,0.4375820451839404,0.8369653091138723,0.9148580814060028,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,81,0.4372954785823822,0.8167850484653395,0.9037616104180015,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,82,0.4366104979745366,0.8326425783488215,0.9124925086535349,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,83,0.4348606500774622,0.8092213090585203,0.8995672899002721,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,84,0.4343506052074107,0.8291116369013883,0.9105556747950058,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,85,0.4328305295583877,0.8149415984445688,0.9027411580539401,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,86,0.4320656312798911,0.8182814948412837,0.9045891304019099,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,87,0.4304482501000166,0.8112571099582984,0.9006981236564771,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,88,0.4296581893820654,0.8190558017516623,0.9050170173823596,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,89,0.4288159891624342,0.8123203132833753,0.9012881410977154,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,90,0.4270971940322355,0.8337883432300723,0.9131201143497346,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,91,0.4266466547142375,0.8224759673585698,0.906904607639949,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,92,0.4259236894547939,0.8364928103223139,0.9145998088357081,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,93,0.424622911282561,0.8389190046154723,0.9159252178073668,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,94,0.4240149750628255,0.8196015692487055,0.905318490504146,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,95,0.4236718552695079,0.8393391547154407,0.9161545473965845,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,96,0.4220017137513919,0.8170731888741863,0.9039210080942839,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,97,0.4223710186102173,0.8238923981481668,0.9076851866964486,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,98,0.4206167777830904,0.837674903018134,0.9152458156244878,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,99,0.4188597932457923,0.8437191211447423,0.9185418450700775,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,3,100,0.4184349743818695,0.8372771812944996,0.9150285139242927,970.4709878589996,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,0,2.759097416184166,2.746392567303716,1.6572243563572544,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,1,1.345361516624689,0.8878867741750212,0.9422774401284482,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,2,0.9874099278314548,0.8571879358924165,0.9258444447597104,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,3,0.9318929689851674,0.8433088751471772,0.918318504195128,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,4,0.9001382063735616,0.8396137447989717,0.9163043952742842,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,5,0.872231265631589,0.8339029793836632,0.9131828838648166,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,6,0.8438450795005669,0.8260732956078588,0.9088857439787791,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,7,0.8186988330700181,0.8121799315725055,0.9012102593582174,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,8,0.7977918376299468,0.8015578158047735,0.8952976129783735,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,9,0.7783365179191936,0.793545701065842,0.8908118213550166,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,10,0.7616830970075997,0.8017030017716544,0.8953786918235516,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,11,0.7465257889845155,0.787204386628404,0.8872453925653285,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,12,0.7331773075867783,0.785325209705197,0.8861857647836581,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,13,0.7207413500682874,0.7785345814665969,0.8823460667258607,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,14,0.7081483471799981,0.7865657362402702,0.8868854132526198,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,15,0.6961370705880902,0.7850898127166592,0.8860529401320552,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,16,0.6845441304824569,0.7792069595687243,0.8827270017217805,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,17,0.6740034524012696,0.7815426326527888,0.8840489990112476,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,18,0.6623674484816464,0.7779848983093184,0.882034522175475,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,19,0.6526902783323418,0.7808218330753093,0.8836412354996281,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,20,0.64227129180323,0.7781613998267115,0.8821345701346884,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,21,0.6336404766548763,0.7813613214054886,0.88394644713664,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,22,0.6251272139224139,0.781261969585808,0.883890247477484,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,23,0.6157573869959875,0.7805506112624188,0.8834877538836737,965.0619289289998,6040,3706,1000209
512,0.2,0.0010887937927239,100,4,24,0.6079495866867629,0.785184026372676,0.8861061033378994,965.0619289289998,6040,3706,1000209
